sn,population,elite_rate,crossover,mutation_rate,mutation_change,filename,error,generations
1840,264,0.08333333333333333,0.0,0.15,0.16,./data/models/2_4_3_3_0.csv,0.005870096822774161,27
1841,264,0.08333333333333333,0.125,0.15,0.16,./data/models/2_4_3_3_1.csv,0.005870515178442034,19
1842,264,0.08333333333333333,0.25,0.15,0.16,./data/models/2_4_3_3_2.csv,0.005871606409130939,21
1843,264,0.08333333333333333,0.375,0.15,0.16,./data/models/2_4_3_3_3.csv,0.005872224982432875,49
1844,264,0.08333333333333333,0.5,0.15,0.16,./data/models/2_4_3_3_4.csv,0.005870722635655948,12
1845,264,0.08333333333333333,0.0,0.15,0.21,./data/models/2_4_3_4_0.csv,0.005874357971060753,16
1846,264,0.08333333333333333,0.125,0.15,0.21,./data/models/2_4_3_4_1.csv,0.0058706285489056025,43
1847,264,0.08333333333333333,0.25,0.15,0.21,./data/models/2_4_3_4_2.csv,0.005873136296803588,32
1848,264,0.08333333333333333,0.375,0.15,0.21,./data/models/2_4_3_4_3.csv,0.005870992696883483,12
1849,264,0.08333333333333333,0.5,0.15,0.21,./data/models/2_4_3_4_4.csv,0.0058704028030106045,43
1850,264,0.08333333333333333,0.0,0.2,0.01,./data/models/2_4_4_0_0.csv,0.00587034256553756,48
1851,264,0.08333333333333333,0.125,0.2,0.01,./data/models/2_4_4_0_1.csv,0.005870184409561819,30
1852,264,0.08333333333333333,0.25,0.2,0.01,./data/models/2_4_4_0_2.csv,0.008493220598120372,49
1853,264,0.08333333333333333,0.375,0.2,0.01,./data/models/2_4_4_0_3.csv,0.009886032972672692,0
1854,264,0.08333333333333333,0.5,0.2,0.01,./data/models/2_4_4_0_4.csv,0.005870347149794179,31
1855,264,0.08333333333333333,0.0,0.2,0.06,./data/models/2_4_4_1_0.csv,0.005870987742243818,42
1856,264,0.08333333333333333,0.125,0.2,0.06,./data/models/2_4_4_1_1.csv,0.00587052231714263,39
1857,264,0.08333333333333333,0.25,0.2,0.06,./data/models/2_4_4_1_2.csv,0.005870046887295562,46
1858,264,0.08333333333333333,0.375,0.2,0.06,./data/models/2_4_4_1_3.csv,0.0058703965166451485,43
1859,264,0.08333333333333333,0.5,0.2,0.06,./data/models/2_4_4_1_4.csv,0.005870250749273676,34
1860,264,0.08333333333333333,0.0,0.2,0.11,./data/models/2_4_4_2_0.csv,0.005871141825720856,40
1861,264,0.08333333333333333,0.125,0.2,0.11,./data/models/2_4_4_2_1.csv,0.005870581156971294,10
1862,264,0.08333333333333333,0.25,0.2,0.11,./data/models/2_4_4_2_2.csv,0.005870226516694896,42
1863,264,0.08333333333333333,0.375,0.2,0.11,./data/models/2_4_4_2_3.csv,0.005870748443315536,37
1864,264,0.08333333333333333,0.5,0.2,0.11,./data/models/2_4_4_2_4.csv,0.005871227048680305,33
1865,264,0.08333333333333333,0.0,0.2,0.16,./data/models/2_4_4_3_0.csv,0.005875980305922203,27
1866,264,0.08333333333333333,0.125,0.2,0.16,./data/models/2_4_4_3_1.csv,0.00587235087651122,38
1867,264,0.08333333333333333,0.25,0.2,0.16,./data/models/2_4_4_3_2.csv,0.005870542869199571,37
1868,264,0.08333333333333333,0.375,0.2,0.16,./data/models/2_4_4_3_3.csv,0.00587070927971904,9
1869,264,0.08333333333333333,0.5,0.2,0.16,./data/models/2_4_4_3_4.csv,0.005871008003380219,42
1870,264,0.08333333333333333,0.0,0.2,0.21,./data/models/2_4_4_4_0.csv,0.005871705182187074,15
1871,264,0.08333333333333333,0.125,0.2,0.21,./data/models/2_4_4_4_1.csv,0.0058711577798245046,26
1872,264,0.08333333333333333,0.25,0.2,0.21,./data/models/2_4_4_4_2.csv,0.005870636154921043,29
1873,264,0.08333333333333333,0.375,0.2,0.21,./data/models/2_4_4_4_3.csv,0.0058703884773670416,38
1874,264,0.08333333333333333,0.5,0.2,0.21,./data/models/2_4_4_4_4.csv,0.005870388523886728,42
1875,34,0.058823529411764705,0.0,0.0,0.01,./data/models/3_0_0_0_0.csv,0.005870472693096324,45
1876,34,0.058823529411764705,0.125,0.0,0.01,./data/models/3_0_0_0_1.csv,0.005870345877983674,49
1877,34,0.058823529411764705,0.25,0.0,0.01,./data/models/3_0_0_0_2.csv,0.005870260416372719,47
1878,34,0.058823529411764705,0.375,0.0,0.01,./data/models/3_0_0_0_3.csv,0.0058701338572663435,40
1879,34,0.058823529411764705,0.5,0.0,0.01,./data/models/3_0_0_0_4.csv,0.005870260551494918,41
1880,34,0.058823529411764705,0.0,0.0,0.06,./data/models/3_0_0_1_0.csv,0.0058707313835829385,41
1881,34,0.058823529411764705,0.125,0.0,0.06,./data/models/3_0_0_1_1.csv,0.005870649150525987,45
1882,34,0.058823529411764705,0.25,0.0,0.06,./data/models/3_0_0_1_2.csv,0.0058706990873909504,36
1883,34,0.058823529411764705,0.375,0.0,0.06,./data/models/3_0_0_1_3.csv,0.0058703667681926554,39
1884,34,0.058823529411764705,0.5,0.0,0.06,./data/models/3_0_0_1_4.csv,0.005870958760547444,40
1885,34,0.058823529411764705,0.0,0.0,0.11,./data/models/3_0_0_2_0.csv,0.005871415099353895,7
1886,34,0.058823529411764705,0.125,0.0,0.11,./data/models/3_0_0_2_1.csv,0.005871376556415344,5
1887,34,0.058823529411764705,0.25,0.0,0.11,./data/models/3_0_0_2_2.csv,0.0058706760533825085,20
1888,34,0.058823529411764705,0.375,0.0,0.11,./data/models/3_0_0_2_3.csv,0.0058708884224633814,26
1889,34,0.058823529411764705,0.5,0.0,0.11,./data/models/3_0_0_2_4.csv,0.005871528984685124,30
1890,34,0.058823529411764705,0.0,0.0,0.16,./data/models/3_0_0_3_0.csv,0.005873932978137795,23
1891,34,0.058823529411764705,0.125,0.0,0.16,./data/models/3_0_0_3_1.csv,0.005871012486486622,34
1892,34,0.058823529411764705,0.25,0.0,0.16,./data/models/3_0_0_3_2.csv,0.00587064314161166,49
1893,34,0.058823529411764705,0.375,0.0,0.16,./data/models/3_0_0_3_3.csv,0.00589100666372894,18
1894,34,0.058823529411764705,0.5,0.0,0.16,./data/models/3_0_0_3_4.csv,0.005871227565877533,36
1895,34,0.058823529411764705,0.0,0.0,0.21,./data/models/3_0_0_4_0.csv,0.0058708520975592,8
1896,34,0.058823529411764705,0.125,0.0,0.21,./data/models/3_0_0_4_1.csv,0.005870263029627208,18
1897,34,0.058823529411764705,0.25,0.0,0.21,./data/models/3_0_0_4_2.csv,0.005880676789340723,46
1898,34,0.058823529411764705,0.375,0.0,0.21,./data/models/3_0_0_4_3.csv,0.00587440918625683,34
1899,34,0.058823529411764705,0.5,0.0,0.21,./data/models/3_0_0_4_4.csv,0.005888128106862059,15
1900,34,0.058823529411764705,0.0,0.05,0.01,./data/models/3_0_1_0_0.csv,0.005870171606231913,48
1901,34,0.058823529411764705,0.125,0.05,0.01,./data/models/3_0_1_0_1.csv,0.005870227797545808,47
1902,34,0.058823529411764705,0.25,0.05,0.01,./data/models/3_0_1_0_2.csv,0.005870391952406756,45
1903,34,0.058823529411764705,0.375,0.05,0.01,./data/models/3_0_1_0_3.csv,0.00587032842502508,42
1904,34,0.058823529411764705,0.5,0.05,0.01,./data/models/3_0_1_0_4.csv,0.005870207897728618,44
1905,34,0.058823529411764705,0.0,0.05,0.06,./data/models/3_0_1_1_0.csv,0.005870373983809629,20
1906,34,0.058823529411764705,0.125,0.05,0.06,./data/models/3_0_1_1_1.csv,0.005870248870310969,31
1907,34,0.058823529411764705,0.25,0.05,0.06,./data/models/3_0_1_1_2.csv,0.005870221601616231,42
1908,34,0.058823529411764705,0.375,0.05,0.06,./data/models/3_0_1_1_3.csv,0.005870350294155624,27
1909,34,0.058823529411764705,0.5,0.05,0.06,./data/models/3_0_1_1_4.csv,0.00587050592574156,42
1910,34,0.058823529411764705,0.0,0.05,0.11,./data/models/3_0_1_2_0.csv,0.005870540135882377,21
1911,34,0.058823529411764705,0.125,0.05,0.11,./data/models/3_0_1_2_1.csv,0.0058709742565558765,34
1912,34,0.058823529411764705,0.25,0.05,0.11,./data/models/3_0_1_2_2.csv,0.005874831148190491,13
1913,34,0.058823529411764705,0.375,0.05,0.11,./data/models/3_0_1_2_3.csv,0.005871067673114151,29
1914,34,0.058823529411764705,0.5,0.05,0.11,./data/models/3_0_1_2_4.csv,0.005870476678293652,33
1915,34,0.058823529411764705,0.0,0.05,0.16,./data/models/3_0_1_3_0.csv,0.005871473029208646,28
1916,34,0.058823529411764705,0.125,0.05,0.16,./data/models/3_0_1_3_1.csv,0.005871546908870719,31
1917,34,0.058823529411764705,0.25,0.05,0.16,./data/models/3_0_1_3_2.csv,0.005870892612213961,41
1918,34,0.058823529411764705,0.375,0.05,0.16,./data/models/3_0_1_3_3.csv,0.005871107285084121,36
1919,34,0.058823529411764705,0.5,0.05,0.16,./data/models/3_0_1_3_4.csv,0.005870552276592866,27
1920,34,0.058823529411764705,0.0,0.05,0.21,./data/models/3_0_1_4_0.csv,0.005871024107705787,16
1921,34,0.058823529411764705,0.125,0.05,0.21,./data/models/3_0_1_4_1.csv,0.00587192654827468,19
1922,34,0.058823529411764705,0.25,0.05,0.21,./data/models/3_0_1_4_2.csv,0.0058714182628242535,38
1923,34,0.058823529411764705,0.375,0.05,0.21,./data/models/3_0_1_4_3.csv,0.0058764453048640915,32
1924,34,0.058823529411764705,0.5,0.05,0.21,./data/models/3_0_1_4_4.csv,0.005879801500287345,37
1925,34,0.058823529411764705,0.0,0.1,0.01,./data/models/3_0_2_0_0.csv,0.005870247284557861,44
1926,34,0.058823529411764705,0.125,0.1,0.01,./data/models/3_0_2_0_1.csv,0.005870183762765719,46
1927,34,0.058823529411764705,0.25,0.1,0.01,./data/models/3_0_2_0_2.csv,0.005870351586614582,43
1928,34,0.058823529411764705,0.375,0.1,0.01,./data/models/3_0_2_0_3.csv,0.005870188879876684,41
1929,34,0.058823529411764705,0.5,0.1,0.01,./data/models/3_0_2_0_4.csv,0.005870346004500923,40
1930,34,0.058823529411764705,0.0,0.1,0.06,./data/models/3_0_2_1_0.csv,0.005870185347524622,16
1931,34,0.058823529411764705,0.125,0.1,0.06,./data/models/3_0_2_1_1.csv,0.005870420923358461,26
1932,34,0.058823529411764705,0.25,0.1,0.06,./data/models/3_0_2_1_2.csv,0.005870446342961554,25
1933,34,0.058823529411764705,0.375,0.1,0.06,./data/models/3_0_2_1_3.csv,0.005870246549405723,16
1934,34,0.058823529411764705,0.5,0.1,0.06,./data/models/3_0_2_1_4.csv,0.005870164389857684,22
1935,34,0.058823529411764705,0.0,0.1,0.11,./data/models/3_0_2_2_0.csv,0.005870966077371619,10
1936,34,0.058823529411764705,0.125,0.1,0.11,./data/models/3_0_2_2_1.csv,0.005870742712805031,49
1937,34,0.058823529411764705,0.25,0.1,0.11,./data/models/3_0_2_2_2.csv,0.005870195455760866,16
1938,34,0.058823529411764705,0.375,0.1,0.11,./data/models/3_0_2_2_3.csv,0.005870472520495371,7
1939,34,0.058823529411764705,0.5,0.1,0.11,./data/models/3_0_2_2_4.csv,0.005870315259279396,18
1940,34,0.058823529411764705,0.0,0.1,0.16,./data/models/3_0_2_3_0.csv,0.005870310285207749,42
1941,34,0.058823529411764705,0.125,0.1,0.16,./data/models/3_0_2_3_1.csv,0.005870273717894698,20
1942,34,0.058823529411764705,0.25,0.1,0.16,./data/models/3_0_2_3_2.csv,0.0058705022440691855,23
1943,34,0.058823529411764705,0.375,0.1,0.16,./data/models/3_0_2_3_3.csv,0.005871632534327267,33
1944,34,0.058823529411764705,0.5,0.1,0.16,./data/models/3_0_2_3_4.csv,0.005870190506517533,9
1945,34,0.058823529411764705,0.0,0.1,0.21,./data/models/3_0_2_4_0.csv,0.005872097776034388,29
1946,34,0.058823529411764705,0.125,0.1,0.21,./data/models/3_0_2_4_1.csv,0.005871418561370393,31
1947,34,0.058823529411764705,0.25,0.1,0.21,./data/models/3_0_2_4_2.csv,0.00587037833013005,37
1948,34,0.058823529411764705,0.375,0.1,0.21,./data/models/3_0_2_4_3.csv,0.005870409680804995,13
1949,34,0.058823529411764705,0.5,0.1,0.21,./data/models/3_0_2_4_4.csv,0.0058705142591065655,33
1950,34,0.058823529411764705,0.0,0.15,0.01,./data/models/3_0_3_0_0.csv,0.005870268485167419,46
1951,34,0.058823529411764705,0.125,0.15,0.01,./data/models/3_0_3_0_1.csv,0.005870283630067669,42
1952,34,0.058823529411764705,0.25,0.15,0.01,./data/models/3_0_3_0_2.csv,0.005870196260265074,45
1953,34,0.058823529411764705,0.375,0.15,0.01,./data/models/3_0_3_0_3.csv,0.0058703020973610975,49
1954,34,0.058823529411764705,0.5,0.15,0.01,./data/models/3_0_3_0_4.csv,0.005870334889567624,45
1955,34,0.058823529411764705,0.0,0.15,0.06,./data/models/3_0_3_1_0.csv,0.0058701051745663375,27
1956,34,0.058823529411764705,0.125,0.15,0.06,./data/models/3_0_3_1_1.csv,0.005870602297381353,35
1957,34,0.058823529411764705,0.25,0.15,0.06,./data/models/3_0_3_1_2.csv,0.005870526666074917,42
1958,34,0.058823529411764705,0.375,0.15,0.06,./data/models/3_0_3_1_3.csv,0.00587050854231528,41
1959,34,0.058823529411764705,0.5,0.15,0.06,./data/models/3_0_3_1_4.csv,0.005870405688055329,41
1960,34,0.058823529411764705,0.0,0.15,0.11,./data/models/3_0_3_2_0.csv,0.005870249335673093,39
1961,34,0.058823529411764705,0.125,0.15,0.11,./data/models/3_0_3_2_1.csv,0.005871100437340914,33
1962,34,0.058823529411764705,0.25,0.15,0.11,./data/models/3_0_3_2_2.csv,0.005870983661929634,40
1963,34,0.058823529411764705,0.375,0.15,0.11,./data/models/3_0_3_2_3.csv,0.005870413234826312,41
1964,34,0.058823529411764705,0.5,0.15,0.11,./data/models/3_0_3_2_4.csv,0.005870919931448363,41
1965,34,0.058823529411764705,0.0,0.15,0.16,./data/models/3_0_3_3_0.csv,0.005871256314145366,27
1966,34,0.058823529411764705,0.125,0.15,0.16,./data/models/3_0_3_3_1.csv,0.005871502337404984,15
1967,34,0.058823529411764705,0.25,0.15,0.16,./data/models/3_0_3_3_2.csv,0.00587066447797226,48
1968,34,0.058823529411764705,0.375,0.15,0.16,./data/models/3_0_3_3_3.csv,0.005870080614545743,45
1969,34,0.058823529411764705,0.5,0.15,0.16,./data/models/3_0_3_3_4.csv,0.005870114051959597,35
1970,34,0.058823529411764705,0.0,0.15,0.21,./data/models/3_0_3_4_0.csv,0.0058711218898783194,46
1971,34,0.058823529411764705,0.125,0.15,0.21,./data/models/3_0_3_4_1.csv,0.0058712125986141415,40
1972,34,0.058823529411764705,0.25,0.15,0.21,./data/models/3_0_3_4_2.csv,0.005871415765417419,11
1973,34,0.058823529411764705,0.375,0.15,0.21,./data/models/3_0_3_4_3.csv,0.005871548572703054,40
1974,34,0.058823529411764705,0.5,0.15,0.21,./data/models/3_0_3_4_4.csv,0.005871247355760043,7
1975,34,0.058823529411764705,0.0,0.2,0.01,./data/models/3_0_4_0_0.csv,0.00587017870592949,46
1976,34,0.058823529411764705,0.125,0.2,0.01,./data/models/3_0_4_0_1.csv,0.005870160139469908,49
1977,34,0.058823529411764705,0.25,0.2,0.01,./data/models/3_0_4_0_2.csv,0.0058701832798781425,49
1978,34,0.058823529411764705,0.375,0.2,0.01,./data/models/3_0_4_0_3.csv,0.005870193622227015,49
1979,34,0.058823529411764705,0.5,0.2,0.01,./data/models/3_0_4_0_4.csv,0.005870148030147127,45
1980,34,0.058823529411764705,0.0,0.2,0.06,./data/models/3_0_4_1_0.csv,0.005870644506414746,29
1981,34,0.058823529411764705,0.125,0.2,0.06,./data/models/3_0_4_1_1.csv,0.005870230525328078,38
1982,34,0.058823529411764705,0.25,0.2,0.06,./data/models/3_0_4_1_2.csv,0.0058706939209984465,16
1983,34,0.058823529411764705,0.375,0.2,0.06,./data/models/3_0_4_1_3.csv,0.005870570148539201,31
1984,34,0.058823529411764705,0.5,0.2,0.06,./data/models/3_0_4_1_4.csv,0.005870600770343052,32
1985,34,0.058823529411764705,0.0,0.2,0.11,./data/models/3_0_4_2_0.csv,0.00587085781193627,26
1986,34,0.058823529411764705,0.125,0.2,0.11,./data/models/3_0_4_2_1.csv,0.005871125352148783,31
1987,34,0.058823529411764705,0.25,0.2,0.11,./data/models/3_0_4_2_2.csv,0.005871219108097054,34
1988,34,0.058823529411764705,0.375,0.2,0.11,./data/models/3_0_4_2_3.csv,0.00587222515488948,14
1989,34,0.058823529411764705,0.5,0.2,0.11,./data/models/3_0_4_2_4.csv,0.005870440738316418,46
1990,34,0.058823529411764705,0.0,0.2,0.16,./data/models/3_0_4_3_0.csv,0.0058713547596121515,39
1991,34,0.058823529411764705,0.125,0.2,0.16,./data/models/3_0_4_3_1.csv,0.005870586198274788,34
1992,34,0.058823529411764705,0.25,0.2,0.16,./data/models/3_0_4_3_2.csv,0.005870379203148797,35
1993,34,0.058823529411764705,0.375,0.2,0.16,./data/models/3_0_4_3_3.csv,0.005870272888017339,37
1994,34,0.058823529411764705,0.5,0.2,0.16,./data/models/3_0_4_3_4.csv,0.005870868159323433,48
1995,34,0.058823529411764705,0.0,0.2,0.21,./data/models/3_0_4_4_0.csv,0.005870479709077161,31
1996,34,0.058823529411764705,0.125,0.2,0.21,./data/models/3_0_4_4_1.csv,0.005871246914048514,33
1997,34,0.058823529411764705,0.25,0.2,0.21,./data/models/3_0_4_4_2.csv,0.005871408380123677,10
1998,34,0.058823529411764705,0.375,0.2,0.21,./data/models/3_0_4_4_3.csv,0.005871030213176754,45
1999,34,0.058823529411764705,0.5,0.2,0.21,./data/models/3_0_4_4_4.csv,0.00587073530877869,35
2000,119,0.058823529411764705,0.0,0.0,0.01,./data/models/3_1_0_0_0.csv,0.0058702455914718,42
2001,119,0.058823529411764705,0.125,0.0,0.01,./data/models/3_1_0_0_1.csv,0.005870135378123148,14
2002,119,0.058823529411764705,0.25,0.0,0.01,./data/models/3_1_0_0_2.csv,0.005870274608734827,45
2003,119,0.058823529411764705,0.375,0.0,0.01,./data/models/3_1_0_0_3.csv,0.005870339007433321,42
2004,119,0.058823529411764705,0.5,0.0,0.01,./data/models/3_1_0_0_4.csv,0.005870227500794073,37
2005,119,0.058823529411764705,0.0,0.0,0.06,./data/models/3_1_0_1_0.csv,0.0058707137132561465,8
2006,119,0.058823529411764705,0.125,0.0,0.06,./data/models/3_1_0_1_1.csv,0.0058704874378959085,19
2007,119,0.058823529411764705,0.25,0.0,0.06,./data/models/3_1_0_1_2.csv,0.005870523459569657,20
2008,119,0.058823529411764705,0.375,0.0,0.06,./data/models/3_1_0_1_3.csv,0.005871465598398668,33
2009,119,0.058823529411764705,0.5,0.0,0.06,./data/models/3_1_0_1_4.csv,0.005871205096005837,18
2010,119,0.058823529411764705,0.0,0.0,0.11,./data/models/3_1_0_2_0.csv,0.005871809839025705,42
2011,119,0.058823529411764705,0.125,0.0,0.11,./data/models/3_1_0_2_1.csv,0.005870927045484501,22
2012,119,0.058823529411764705,0.25,0.0,0.11,./data/models/3_1_0_2_2.csv,0.00587036402824435,10
2013,119,0.058823529411764705,0.375,0.0,0.11,./data/models/3_1_0_2_3.csv,0.005871496411051528,48
2014,119,0.058823529411764705,0.5,0.0,0.11,./data/models/3_1_0_2_4.csv,0.005870797245569383,34
2015,119,0.058823529411764705,0.0,0.0,0.16,./data/models/3_1_0_3_0.csv,0.005871512709881328,42
2016,119,0.058823529411764705,0.125,0.0,0.16,./data/models/3_1_0_3_1.csv,0.0058709678424687765,39
2017,119,0.058823529411764705,0.25,0.0,0.16,./data/models/3_1_0_3_2.csv,0.005870958847230434,9
2018,119,0.058823529411764705,0.375,0.0,0.16,./data/models/3_1_0_3_3.csv,0.005870619117498805,34
2019,119,0.058823529411764705,0.5,0.0,0.16,./data/models/3_1_0_3_4.csv,0.005870905408164106,38
2020,119,0.058823529411764705,0.0,0.0,0.21,./data/models/3_1_0_4_0.csv,0.005870555259784913,47
2021,119,0.058823529411764705,0.125,0.0,0.21,./data/models/3_1_0_4_1.csv,0.005871840305860231,14
2022,119,0.058823529411764705,0.25,0.0,0.21,./data/models/3_1_0_4_2.csv,0.005878720581598102,11
2023,119,0.058823529411764705,0.375,0.0,0.21,./data/models/3_1_0_4_3.csv,0.005871747046725361,20
2024,119,0.058823529411764705,0.5,0.0,0.21,./data/models/3_1_0_4_4.csv,0.005871365213269128,33
2025,119,0.058823529411764705,0.0,0.05,0.01,./data/models/3_1_1_0_0.csv,0.005870390411711904,42
2026,119,0.058823529411764705,0.125,0.05,0.01,./data/models/3_1_1_0_1.csv,0.005870266096097,6
2027,119,0.058823529411764705,0.25,0.05,0.01,./data/models/3_1_1_0_2.csv,0.0058704515292677135,49
2028,119,0.058823529411764705,0.375,0.05,0.01,./data/models/3_1_1_0_3.csv,0.005870160709528219,29
2029,119,0.058823529411764705,0.5,0.05,0.01,./data/models/3_1_1_0_4.csv,0.005870064551723675,47
2030,119,0.058823529411764705,0.0,0.05,0.06,./data/models/3_1_1_1_0.csv,0.005870387000262859,9
2031,119,0.058823529411764705,0.125,0.05,0.06,./data/models/3_1_1_1_1.csv,0.005870113305075571,16
2032,119,0.058823529411764705,0.25,0.05,0.06,./data/models/3_1_1_1_2.csv,0.005870398717663702,30
2033,119,0.058823529411764705,0.375,0.05,0.06,./data/models/3_1_1_1_3.csv,0.005870924326645747,27
2034,119,0.058823529411764705,0.5,0.05,0.06,./data/models/3_1_1_1_4.csv,0.005870810487911213,22
2035,119,0.058823529411764705,0.0,0.05,0.11,./data/models/3_1_1_2_0.csv,0.005870933585763233,26
2036,119,0.058823529411764705,0.125,0.05,0.11,./data/models/3_1_1_2_1.csv,0.005870843873708318,33
2037,119,0.058823529411764705,0.25,0.05,0.11,./data/models/3_1_1_2_2.csv,0.005872580919610385,11
2038,119,0.058823529411764705,0.375,0.05,0.11,./data/models/3_1_1_2_3.csv,0.0058706495652535795,27
2039,119,0.058823529411764705,0.5,0.05,0.11,./data/models/3_1_1_2_4.csv,0.005870771391248617,33
2040,119,0.058823529411764705,0.0,0.05,0.16,./data/models/3_1_1_3_0.csv,0.005886068556656357,47
2041,119,0.058823529411764705,0.125,0.05,0.16,./data/models/3_1_1_3_1.csv,0.005870641207388158,10
2042,119,0.058823529411764705,0.25,0.05,0.16,./data/models/3_1_1_3_2.csv,0.005870429988714319,21
2043,119,0.058823529411764705,0.375,0.05,0.16,./data/models/3_1_1_3_3.csv,0.005871605168752151,31
2044,119,0.058823529411764705,0.5,0.05,0.16,./data/models/3_1_1_3_4.csv,0.0058717263211124715,24
2045,119,0.058823529411764705,0.0,0.05,0.21,./data/models/3_1_1_4_0.csv,0.005871370566490422,12
2046,119,0.058823529411764705,0.125,0.05,0.21,./data/models/3_1_1_4_1.csv,0.005871707519583821,41
2047,119,0.058823529411764705,0.25,0.05,0.21,./data/models/3_1_1_4_2.csv,0.005885832751475532,10
2048,119,0.058823529411764705,0.375,0.05,0.21,./data/models/3_1_1_4_3.csv,0.005871206802841199,15
2049,119,0.058823529411764705,0.5,0.05,0.21,./data/models/3_1_1_4_4.csv,0.0058729870254222195,12
2050,119,0.058823529411764705,0.0,0.1,0.01,./data/models/3_1_2_0_0.csv,0.005870248827143844,47
2051,119,0.058823529411764705,0.125,0.1,0.01,./data/models/3_1_2_0_1.csv,0.005870258032408958,45
2052,119,0.058823529411764705,0.25,0.1,0.01,./data/models/3_1_2_0_2.csv,0.005870044298107625,32
2053,119,0.058823529411764705,0.375,0.1,0.01,./data/models/3_1_2_0_3.csv,0.005870135002273826,22
2054,119,0.058823529411764705,0.5,0.1,0.01,./data/models/3_1_2_0_4.csv,0.005870124500684598,45
2055,119,0.058823529411764705,0.0,0.1,0.06,./data/models/3_1_2_1_0.csv,0.005871204286071229,21
2056,119,0.058823529411764705,0.125,0.1,0.06,./data/models/3_1_2_1_1.csv,0.005870571150709173,12
2057,119,0.058823529411764705,0.25,0.1,0.06,./data/models/3_1_2_1_2.csv,0.005870395707529096,42
